Generation,Hunting Strategy,Speed,Stealth,Stamina,Sense,Hunting Outcome,Prey Type
0.0,ambush,58.0,34.0,72.0,67.0,0.0,Rabbit
0.0,ambush,61.0,51.0,70.0,58.0,0.0,Rabbit
0.0,ambush,11.0,82.0,21.0,26.0,0.0,Rabbit
0.0,ambush,55.0,49.0,46.0,100.0,0.0,Rabbit
0.0,ambush,2.0,31.0,97.0,61.0,0.0,Rabbit
0.0,ambush,81.0,37.0,96.0,89.0,0.0,Rabbit
0.0,ambush,58.0,7.0,92.0,88.0,0.0,Rabbit
0.0,ambush,43.0,4.0,18.0,88.0,0.0,Rabbit
0.0,ambush,32.0,56.0,52.0,12.0,0.0,Rabbit
0.0,ambush,96.0,47.0,7.0,9.0,0.0,Rabbit
0.0,ambush,14.0,27.0,85.0,51.0,0.0,Rabbit
0.0,ambush,95.0,26.0,58.0,98.0,1.0,Rabbit
0.0,ambush,78.0,13.0,5.0,88.0,1.0,Rabbit
0.0,ambush,10.0,61.0,100.0,24.0,0.0,Rabbit
0.0,ambush,58.0,10.0,34.0,44.0,0.0,Rabbit
0.0,ambush,45.0,55.0,95.0,58.0,0.0,Rabbit
0.0,ambush,30.0,59.0,36.0,71.0,0.0,Rabbit
0.0,ambush,7.0,30.0,84.0,57.0,0.0,Rabbit
0.0,ambush,65.0,59.0,3.0,59.0,1.0,Rabbit
0.0,ambush,82.0,96.0,29.0,33.0,0.0,Rabbit
0.0,ambush,40.0,56.0,63.0,34.0,0.0,Rabbit
0.0,ambush,27.0,33.0,69.0,19.0,0.0,Rabbit
0.0,ambush,98.0,63.0,41.0,90.0,1.0,Rabbit
0.0,ambush,39.0,69.0,24.0,5.0,0.0,Rabbit
0.0,ambush,86.0,93.0,89.0,4.0,0.0,Rabbit
0.0,ambush,22.0,91.0,12.0,43.0,1.0,Rabbit
0.0,ambush,32.0,40.0,64.0,100.0,0.0,Rabbit
0.0,ambush,46.0,64.0,51.0,37.0,0.0,Rabbit
0.0,ambush,93.0,54.0,43.0,62.0,0.0,Rabbit
0.0,ambush,18.0,34.0,47.0,48.0,0.0,Rabbit
0.0,ambush,63.0,71.0,96.0,98.0,1.0,Rabbit
0.0,ambush,99.0,14.0,54.0,51.0,0.0,Rabbit
0.0,ambush,63.0,26.0,70.0,19.0,0.0,Rabbit
0.0,ambush,91.0,91.0,49.0,59.0,0.0,Rabbit
0.0,ambush,14.0,64.0,27.0,99.0,0.0,Rabbit
0.0,ambush,46.0,38.0,59.0,68.0,0.0,Rabbit
0.0,ambush,10.0,94.0,70.0,21.0,0.0,Rabbit
0.0,ambush,6.0,17.0,16.0,29.0,0.0,Rabbit
0.0,ambush,32.0,31.0,52.0,94.0,0.0,Rabbit
0.0,ambush,77.0,26.0,82.0,85.0,0.0,Rabbit
0.0,ambush,14.0,57.0,19.0,93.0,1.0,Rabbit
0.0,ambush,15.0,61.0,21.0,52.0,0.0,Rabbit
0.0,ambush,48.0,39.0,21.0,34.0,0.0,Rabbit
0.0,ambush,78.0,14.0,76.0,22.0,0.0,Rabbit
0.0,ambush,57.0,72.0,3.0,4.0,0.0,Rabbit
0.0,ambush,91.0,59.0,24.0,97.0,0.0,Rabbit
0.0,ambush,52.0,26.0,22.0,53.0,1.0,Rabbit
0.0,ambush,24.0,48.0,14.0,11.0,0.0,Rabbit
0.0,ambush,1.0,67.0,77.0,52.0,0.0,Rabbit
0.0,ambush,75.0,78.0,70.0,50.0,0.0,Rabbit
0.0,ambush,98.0,37.0,83.0,1.0,0.0,Rabbit
0.0,ambush,15.0,94.0,28.0,65.0,1.0,Rabbit
0.0,ambush,12.0,91.0,31.0,66.0,0.0,Rabbit
0.0,ambush,1.0,100.0,83.0,2.0,0.0,Rabbit
0.0,ambush,87.0,24.0,69.0,97.0,0.0,Rabbit
0.0,ambush,2.0,85.0,17.0,72.0,0.0,Rabbit
0.0,ambush,36.0,46.0,18.0,59.0,0.0,Rabbit
0.0,ambush,2.0,57.0,11.0,24.0,0.0,Rabbit
0.0,ambush,90.0,31.0,23.0,2.0,0.0,Rabbit
0.0,ambush,52.0,22.0,65.0,42.0,0.0,Rabbit
0.0,ambush,26.0,96.0,37.0,48.0,1.0,Rabbit
0.0,ambush,82.0,74.0,99.0,12.0,0.0,Rabbit
0.0,ambush,53.0,45.0,98.0,26.0,1.0,Rabbit
0.0,ambush,19.0,6.0,46.0,97.0,0.0,Rabbit
0.0,ambush,7.0,98.0,98.0,88.0,0.0,Rabbit
0.0,ambush,1.0,19.0,5.0,87.0,0.0,Rabbit
0.0,ambush,30.0,76.0,33.0,36.0,0.0,Rabbit
0.0,ambush,72.0,70.0,70.0,81.0,1.0,Rabbit
0.0,ambush,26.0,98.0,24.0,29.0,1.0,Rabbit
0.0,ambush,38.0,65.0,93.0,60.0,1.0,Rabbit
0.0,ambush,35.0,16.0,77.0,81.0,0.0,Rabbit
0.0,ambush,11.0,85.0,57.0,82.0,1.0,Rabbit
0.0,ambush,21.0,49.0,18.0,6.0,0.0,Rabbit
0.0,ambush,81.0,94.0,68.0,71.0,1.0,Rabbit
0.0,ambush,87.0,72.0,7.0,19.0,0.0,Rabbit
0.0,ambush,30.0,28.0,9.0,21.0,0.0,Rabbit
0.0,ambush,68.0,52.0,91.0,37.0,1.0,Rabbit
0.0,ambush,67.0,33.0,3.0,89.0,1.0,Rabbit
0.0,ambush,46.0,10.0,78.0,82.0,1.0,Rabbit
0.0,ambush,69.0,75.0,46.0,59.0,1.0,Rabbit
0.0,ambush,20.0,16.0,83.0,95.0,0.0,Rabbit
0.0,ambush,98.0,43.0,42.0,16.0,0.0,Rabbit
0.0,ambush,15.0,31.0,20.0,84.0,1.0,Rabbit
0.0,ambush,4.0,36.0,57.0,74.0,0.0,Rabbit
0.0,ambush,16.0,37.0,33.0,21.0,0.0,Rabbit
0.0,ambush,34.0,92.0,45.0,75.0,0.0,Rabbit
0.0,ambush,91.0,6.0,86.0,96.0,1.0,Rabbit
0.0,ambush,57.0,75.0,51.0,65.0,1.0,Rabbit
0.0,ambush,88.0,32.0,32.0,41.0,0.0,Rabbit
0.0,ambush,17.0,45.0,27.0,48.0,1.0,Rabbit
0.0,ambush,49.0,39.0,47.0,87.0,0.0,Rabbit
0.0,ambush,76.0,94.0,96.0,80.0,0.0,Rabbit
0.0,ambush,75.0,72.0,1.0,66.0,0.0,Rabbit
0.0,ambush,75.0,27.0,76.0,87.0,0.0,Rabbit
0.0,ambush,33.0,92.0,56.0,82.0,1.0,Rabbit
0.0,ambush,19.0,96.0,15.0,98.0,0.0,Rabbit
0.0,ambush,44.0,14.0,9.0,87.0,0.0,Rabbit
0.0,ambush,29.0,6.0,41.0,84.0,0.0,Rabbit
0.0,ambush,3.0,14.0,97.0,83.0,0.0,Rabbit
0.0,ambush,24.0,12.0,62.0,82.0,1.0,Rabbit
0.0,ambush,85.0,23.0,60.0,49.0,0.0,Rabbit
0.0,ambush,90.0,12.0,39.0,33.0,0.0,Rabbit
0.0,ambush,80.0,39.0,98.0,12.0,0.0,Rabbit
0.0,ambush,39.0,61.0,28.0,4.0,0.0,Rabbit
0.0,ambush,52.0,81.0,42.0,65.0,0.0,Rabbit
0.0,ambush,61.0,6.0,95.0,55.0,1.0,Rabbit
0.0,ambush,44.0,88.0,41.0,45.0,1.0,Rabbit
0.0,ambush,79.0,68.0,11.0,60.0,0.0,Rabbit
0.0,ambush,23.0,73.0,67.0,36.0,0.0,Rabbit
0.0,ambush,30.0,32.0,89.0,69.0,0.0,Rabbit
0.0,ambush,48.0,35.0,53.0,88.0,0.0,Rabbit
0.0,ambush,72.0,87.0,23.0,89.0,1.0,Rabbit
0.0,ambush,68.0,31.0,10.0,24.0,0.0,Rabbit
0.0,ambush,24.0,32.0,1.0,24.0,0.0,Rabbit
0.0,ambush,13.0,78.0,78.0,16.0,0.0,Rabbit
0.0,ambush,85.0,96.0,36.0,9.0,0.0,Rabbit
0.0,ambush,5.0,3.0,58.0,40.0,0.0,Rabbit
0.0,ambush,18.0,78.0,17.0,78.0,0.0,Rabbit
0.0,ambush,11.0,41.0,85.0,74.0,0.0,Rabbit
0.0,ambush,24.0,17.0,99.0,28.0,1.0,Rabbit
0.0,ambush,94.0,31.0,28.0,83.0,0.0,Rabbit
0.0,ambush,53.0,76.0,27.0,33.0,0.0,Rabbit
0.0,ambush,78.0,22.0,81.0,23.0,1.0,Rabbit
0.0,ambush,53.0,28.0,93.0,31.0,1.0,Rabbit
0.0,ambush,94.0,22.0,43.0,7.0,0.0,Rabbit
0.0,ambush,89.0,70.0,23.0,42.0,1.0,Rabbit
