Generation,Hunting Strategy,Speed,Stealth,Stamina,Sense,Hunting Outcome,Prey Type
0.0,pursuit,63.0,78.0,72.0,87.0,0.0,Bird
0.0,pursuit,99.0,86.0,1.0,17.0,0.0,Bird
0.0,pursuit,47.0,75.0,55.0,85.0,0.0,Bird
0.0,pursuit,73.0,66.0,100.0,43.0,0.0,Bird
0.0,pursuit,11.0,58.0,56.0,64.0,0.0,Bird
0.0,pursuit,75.0,45.0,90.0,94.0,0.0,Bird
0.0,pursuit,80.0,65.0,64.0,35.0,0.0,Bird
0.0,pursuit,36.0,24.0,30.0,10.0,0.0,Bird
0.0,pursuit,50.0,40.0,39.0,70.0,1.0,Bird
0.0,pursuit,61.0,10.0,4.0,11.0,0.0,Bird
0.0,pursuit,77.0,75.0,26.0,70.0,0.0,Bird
0.0,pursuit,30.0,68.0,12.0,10.0,0.0,Bird
0.0,pursuit,40.0,86.0,100.0,17.0,0.0,Bird
0.0,pursuit,4.0,24.0,20.0,22.0,0.0,Bird
0.0,pursuit,93.0,39.0,9.0,9.0,0.0,Bird
0.0,pursuit,89.0,55.0,98.0,5.0,0.0,Bird
0.0,pursuit,39.0,10.0,15.0,36.0,0.0,Bird
0.0,pursuit,62.0,97.0,49.0,90.0,0.0,Bird
0.0,pursuit,61.0,62.0,53.0,63.0,0.0,Bird
0.0,pursuit,11.0,67.0,71.0,8.0,0.0,Bird
0.0,pursuit,44.0,25.0,85.0,76.0,0.0,Bird
0.0,pursuit,99.0,94.0,73.0,76.0,0.0,Bird
0.0,pursuit,66.0,90.0,78.0,82.0,0.0,Bird
0.0,pursuit,49.0,87.0,89.0,80.0,0.0,Bird
0.0,pursuit,10.0,57.0,2.0,56.0,0.0,Bird
0.0,pursuit,88.0,86.0,83.0,100.0,0.0,Bird
0.0,pursuit,5.0,85.0,52.0,34.0,0.0,Bird
0.0,pursuit,17.0,100.0,29.0,57.0,0.0,Bird
0.0,pursuit,57.0,44.0,16.0,25.0,0.0,Bird
0.0,pursuit,9.0,10.0,57.0,45.0,0.0,Bird
0.0,pursuit,45.0,59.0,14.0,64.0,1.0,Bird
0.0,pursuit,3.0,10.0,82.0,73.0,0.0,Bird
0.0,pursuit,89.0,43.0,79.0,18.0,1.0,Bird
0.0,pursuit,97.0,5.0,64.0,50.0,0.0,Bird
0.0,pursuit,8.0,74.0,76.0,98.0,0.0,Bird
0.0,pursuit,94.0,96.0,58.0,14.0,0.0,Bird
0.0,pursuit,86.0,89.0,99.0,20.0,0.0,Bird
0.0,pursuit,4.0,99.0,52.0,14.0,0.0,Bird
0.0,pursuit,80.0,41.0,95.0,36.0,1.0,Bird
0.0,pursuit,34.0,41.0,79.0,73.0,0.0,Bird
0.0,pursuit,90.0,80.0,52.0,32.0,0.0,Bird
0.0,pursuit,74.0,73.0,79.0,88.0,0.0,Bird
0.0,pursuit,32.0,5.0,75.0,3.0,0.0,Bird
0.0,pursuit,29.0,1.0,67.0,77.0,0.0,Bird
0.0,pursuit,77.0,18.0,90.0,57.0,0.0,Bird
0.0,pursuit,92.0,8.0,56.0,12.0,0.0,Bird
0.0,pursuit,35.0,14.0,21.0,13.0,0.0,Bird
0.0,pursuit,73.0,42.0,26.0,89.0,0.0,Bird
0.0,pursuit,68.0,1.0,99.0,4.0,0.0,Bird
0.0,pursuit,11.0,21.0,22.0,29.0,0.0,Bird
0.0,pursuit,74.0,73.0,21.0,66.0,0.0,Bird
0.0,pursuit,31.0,74.0,44.0,63.0,0.0,Bird
0.0,pursuit,84.0,42.0,36.0,21.0,0.0,Bird
0.0,pursuit,80.0,83.0,66.0,100.0,0.0,Bird
0.0,pursuit,12.0,86.0,99.0,75.0,0.0,Bird
0.0,pursuit,28.0,78.0,7.0,31.0,0.0,Bird
0.0,pursuit,36.0,96.0,18.0,9.0,0.0,Bird
0.0,pursuit,81.0,88.0,77.0,49.0,0.0,Bird
0.0,pursuit,78.0,46.0,28.0,63.0,0.0,Bird
0.0,pursuit,14.0,61.0,60.0,14.0,0.0,Bird
0.0,pursuit,54.0,80.0,66.0,87.0,0.0,Bird
0.0,pursuit,34.0,35.0,57.0,100.0,0.0,Bird
0.0,pursuit,39.0,86.0,43.0,1.0,0.0,Bird
0.0,pursuit,68.0,87.0,100.0,28.0,0.0,Bird
0.0,pursuit,94.0,44.0,21.0,71.0,0.0,Bird
0.0,pursuit,93.0,60.0,13.0,97.0,0.0,Bird
0.0,pursuit,60.0,31.0,41.0,7.0,0.0,Bird
0.0,pursuit,68.0,61.0,4.0,43.0,0.0,Bird
0.0,pursuit,72.0,41.0,92.0,50.0,0.0,Bird
0.0,pursuit,1.0,80.0,33.0,36.0,0.0,Bird
0.0,pursuit,7.0,45.0,70.0,28.0,0.0,Bird
0.0,pursuit,65.0,26.0,45.0,11.0,0.0,Bird
0.0,pursuit,50.0,14.0,82.0,23.0,0.0,Bird
0.0,pursuit,80.0,12.0,65.0,47.0,0.0,Bird
0.0,pursuit,13.0,56.0,29.0,34.0,0.0,Bird
0.0,pursuit,39.0,37.0,2.0,61.0,0.0,Bird
0.0,pursuit,15.0,61.0,30.0,69.0,0.0,Bird
0.0,pursuit,15.0,64.0,20.0,45.0,0.0,Bird
0.0,pursuit,4.0,74.0,94.0,20.0,0.0,Bird
0.0,pursuit,72.0,11.0,11.0,18.0,0.0,Bird
0.0,pursuit,31.0,88.0,74.0,50.0,0.0,Bird
0.0,pursuit,15.0,41.0,85.0,78.0,0.0,Bird
0.0,pursuit,75.0,95.0,97.0,57.0,0.0,Bird
0.0,pursuit,89.0,94.0,6.0,69.0,0.0,Bird
0.0,pursuit,92.0,22.0,8.0,80.0,0.0,Bird
0.0,pursuit,91.0,72.0,49.0,96.0,0.0,Bird
0.0,pursuit,87.0,27.0,1.0,6.0,0.0,Bird
0.0,pursuit,12.0,24.0,9.0,98.0,0.0,Bird
0.0,pursuit,78.0,64.0,45.0,95.0,0.0,Bird
0.0,pursuit,16.0,18.0,43.0,5.0,0.0,Bird
0.0,pursuit,14.0,60.0,78.0,41.0,1.0,Bird
0.0,pursuit,20.0,84.0,64.0,49.0,0.0,Bird
0.0,pursuit,1.0,11.0,43.0,19.0,0.0,Bird
0.0,pursuit,61.0,97.0,100.0,80.0,0.0,Bird
0.0,pursuit,62.0,3.0,17.0,19.0,0.0,Bird
0.0,pursuit,67.0,57.0,4.0,71.0,0.0,Bird
0.0,pursuit,8.0,69.0,85.0,76.0,0.0,Bird
0.0,pursuit,93.0,60.0,23.0,47.0,0.0,Bird
0.0,pursuit,2.0,17.0,95.0,96.0,0.0,Bird
0.0,pursuit,35.0,11.0,28.0,90.0,0.0,Bird
0.0,pursuit,45.0,89.0,74.0,84.0,0.0,Bird
0.0,pursuit,45.0,21.0,10.0,7.0,0.0,Bird
0.0,pursuit,18.0,98.0,26.0,49.0,0.0,Bird
0.0,pursuit,91.0,87.0,26.0,51.0,0.0,Bird
0.0,pursuit,56.0,59.0,73.0,64.0,1.0,Bird
0.0,pursuit,3.0,40.0,18.0,62.0,0.0,Bird
0.0,pursuit,100.0,35.0,58.0,70.0,0.0,Bird
0.0,pursuit,39.0,93.0,47.0,92.0,0.0,Bird
0.0,pursuit,89.0,84.0,13.0,20.0,0.0,Bird
0.0,pursuit,71.0,2.0,6.0,36.0,0.0,Bird
0.0,pursuit,62.0,31.0,58.0,32.0,0.0,Bird
0.0,pursuit,2.0,46.0,95.0,11.0,0.0,Bird
0.0,pursuit,26.0,78.0,17.0,76.0,0.0,Bird
0.0,pursuit,40.0,59.0,23.0,54.0,0.0,Bird
0.0,pursuit,8.0,57.0,61.0,42.0,0.0,Bird
0.0,pursuit,96.0,70.0,30.0,64.0,1.0,Bird
0.0,pursuit,37.0,93.0,49.0,75.0,1.0,Bird
0.0,pursuit,76.0,32.0,58.0,34.0,0.0,Bird
0.0,pursuit,51.0,91.0,93.0,44.0,0.0,Bird
0.0,pursuit,68.0,53.0,72.0,49.0,0.0,Bird
0.0,pursuit,64.0,93.0,51.0,80.0,0.0,Bird
0.0,pursuit,33.0,76.0,33.0,28.0,0.0,Bird
0.0,pursuit,86.0,59.0,34.0,28.0,0.0,Bird
0.0,pursuit,76.0,10.0,27.0,30.0,0.0,Bird
0.0,pursuit,11.0,77.0,91.0,95.0,0.0,Bird
0.0,pursuit,26.0,1.0,12.0,96.0,0.0,Bird
0.0,pursuit,97.0,48.0,45.0,72.0,0.0,Bird
0.0,pursuit,6.0,93.0,51.0,38.0,0.0,Bird
0.0,pursuit,41.0,99.0,91.0,82.0,1.0,Bird
0.0,pursuit,100.0,83.0,13.0,54.0,0.0,Bird
0.0,pursuit,32.0,98.0,11.0,40.0,0.0,Bird
0.0,pursuit,91.0,61.0,26.0,46.0,0.0,Bird
0.0,pursuit,31.0,5.0,25.0,34.0,0.0,Bird
0.0,pursuit,56.0,57.0,8.0,48.0,0.0,Bird
0.0,pursuit,79.0,18.0,27.0,39.0,0.0,Bird
0.0,pursuit,34.0,62.0,100.0,3.0,0.0,Bird
0.0,pursuit,31.0,26.0,44.0,86.0,0.0,Bird
0.0,pursuit,25.0,31.0,10.0,44.0,0.0,Bird
0.0,pursuit,88.0,12.0,75.0,4.0,0.0,Bird
0.0,pursuit,79.0,57.0,50.0,56.0,0.0,Bird
0.0,pursuit,6.0,34.0,97.0,48.0,0.0,Bird
0.0,pursuit,100.0,8.0,34.0,86.0,0.0,Bird
0.0,pursuit,46.0,37.0,98.0,12.0,1.0,Bird
0.0,pursuit,50.0,75.0,52.0,21.0,1.0,Bird
0.0,pursuit,30.0,54.0,52.0,99.0,0.0,Bird
0.0,pursuit,38.0,3.0,41.0,52.0,0.0,Bird
0.0,pursuit,11.0,70.0,18.0,39.0,0.0,Bird
0.0,pursuit,80.0,2.0,29.0,28.0,0.0,Bird
0.0,pursuit,8.0,3.0,30.0,96.0,0.0,Bird
0.0,pursuit,4.0,43.0,8.0,49.0,0.0,Bird
0.0,pursuit,53.0,69.0,56.0,17.0,0.0,Bird
0.0,pursuit,69.0,50.0,71.0,97.0,0.0,Bird
0.0,pursuit,52.0,11.0,66.0,24.0,1.0,Bird
0.0,pursuit,87.0,93.0,43.0,31.0,0.0,Bird
0.0,pursuit,70.0,28.0,8.0,60.0,0.0,Bird
0.0,pursuit,42.0,75.0,56.0,8.0,0.0,Bird
0.0,pursuit,59.0,19.0,55.0,21.0,0.0,Bird
0.0,pursuit,68.0,92.0,53.0,10.0,0.0,Bird
0.0,pursuit,48.0,52.0,6.0,3.0,0.0,Bird
0.0,pursuit,64.0,81.0,100.0,23.0,0.0,Bird
0.0,pursuit,82.0,37.0,14.0,45.0,0.0,Bird
0.0,pursuit,19.0,52.0,74.0,36.0,0.0,Bird
0.0,pursuit,23.0,66.0,67.0,84.0,1.0,Bird
0.0,pursuit,91.0,8.0,73.0,41.0,1.0,Bird
0.0,pursuit,69.0,58.0,58.0,62.0,0.0,Bird
0.0,pursuit,91.0,62.0,27.0,99.0,0.0,Bird
0.0,pursuit,81.0,88.0,39.0,79.0,0.0,Bird
0.0,pursuit,2.0,11.0,54.0,62.0,0.0,Bird
0.0,pursuit,50.0,15.0,90.0,59.0,1.0,Bird
0.0,pursuit,24.0,28.0,48.0,47.0,0.0,Bird
0.0,pursuit,21.0,25.0,100.0,49.0,0.0,Bird
0.0,pursuit,4.0,22.0,93.0,32.0,0.0,Bird
0.0,pursuit,69.0,27.0,83.0,74.0,0.0,Bird
0.0,pursuit,33.0,97.0,14.0,30.0,0.0,Bird
0.0,pursuit,14.0,92.0,56.0,13.0,0.0,Bird
0.0,pursuit,21.0,12.0,93.0,49.0,1.0,Bird
0.0,pursuit,15.0,5.0,37.0,13.0,0.0,Bird
0.0,pursuit,24.0,42.0,54.0,56.0,0.0,Bird
0.0,pursuit,43.0,80.0,18.0,21.0,0.0,Bird
0.0,pursuit,25.0,35.0,84.0,23.0,0.0,Bird
0.0,pursuit,11.0,49.0,9.0,95.0,1.0,Bird
0.0,pursuit,19.0,81.0,92.0,5.0,0.0,Bird
0.0,pursuit,43.0,1.0,69.0,57.0,0.0,Bird
0.0,pursuit,63.0,68.0,77.0,41.0,0.0,Bird
0.0,pursuit,29.0,67.0,80.0,98.0,0.0,Bird
0.0,pursuit,44.0,95.0,50.0,6.0,0.0,Bird
0.0,pursuit,64.0,18.0,58.0,96.0,1.0,Bird
0.0,pursuit,55.0,29.0,11.0,63.0,1.0,Bird
0.0,pursuit,64.0,9.0,75.0,82.0,0.0,Bird
0.0,pursuit,46.0,11.0,86.0,15.0,0.0,Bird
0.0,pursuit,18.0,73.0,31.0,87.0,0.0,Bird
0.0,pursuit,72.0,32.0,65.0,3.0,0.0,Bird
0.0,pursuit,15.0,92.0,92.0,27.0,0.0,Bird
0.0,pursuit,45.0,66.0,11.0,93.0,0.0,Bird
0.0,pursuit,31.0,8.0,58.0,36.0,1.0,Bird
0.0,pursuit,95.0,70.0,37.0,48.0,1.0,Bird
0.0,pursuit,15.0,88.0,22.0,40.0,1.0,Bird
0.0,pursuit,74.0,84.0,62.0,84.0,0.0,Bird
0.0,pursuit,82.0,75.0,31.0,4.0,0.0,Bird
0.0,pursuit,44.0,7.0,64.0,29.0,0.0,Bird
0.0,pursuit,81.0,64.0,49.0,57.0,0.0,Bird
0.0,pursuit,21.0,14.0,16.0,1.0,0.0,Bird
0.0,pursuit,62.0,17.0,88.0,22.0,0.0,Bird
0.0,pursuit,27.0,89.0,15.0,91.0,0.0,Bird
0.0,pursuit,54.0,51.0,12.0,48.0,0.0,Bird
0.0,pursuit,9.0,59.0,30.0,58.0,0.0,Bird
0.0,pursuit,32.0,71.0,4.0,79.0,0.0,Bird
0.0,pursuit,40.0,76.0,56.0,79.0,0.0,Bird
0.0,pursuit,90.0,21.0,96.0,89.0,0.0,Bird
0.0,pursuit,36.0,92.0,6.0,34.0,0.0,Bird
0.0,pursuit,27.0,17.0,38.0,47.0,0.0,Bird
0.0,pursuit,87.0,51.0,41.0,17.0,0.0,Bird
0.0,pursuit,95.0,34.0,63.0,54.0,0.0,Bird
0.0,pursuit,95.0,8.0,87.0,60.0,0.0,Bird
0.0,pursuit,86.0,85.0,84.0,98.0,0.0,Bird
0.0,pursuit,70.0,65.0,66.0,57.0,1.0,Bird
0.0,pursuit,81.0,75.0,54.0,59.0,1.0,Bird
0.0,pursuit,68.0,5.0,86.0,72.0,1.0,Bird
0.0,pursuit,38.0,21.0,29.0,32.0,0.0,Bird
0.0,pursuit,48.0,75.0,79.0,24.0,0.0,Bird
0.0,pursuit,86.0,64.0,18.0,96.0,0.0,Bird
0.0,pursuit,44.0,52.0,57.0,10.0,0.0,Bird
0.0,pursuit,45.0,15.0,12.0,35.0,1.0,Bird
0.0,pursuit,20.0,97.0,97.0,57.0,0.0,Bird
0.0,pursuit,62.0,31.0,51.0,71.0,0.0,Bird
0.0,pursuit,70.0,25.0,94.0,21.0,0.0,Bird
0.0,pursuit,37.0,72.0,75.0,16.0,0.0,Bird
0.0,pursuit,66.0,87.0,7.0,42.0,0.0,Bird
0.0,pursuit,37.0,47.0,51.0,99.0,0.0,Bird
0.0,pursuit,18.0,54.0,98.0,2.0,0.0,Bird
0.0,pursuit,59.0,29.0,41.0,39.0,0.0,Bird
0.0,pursuit,85.0,76.0,39.0,53.0,0.0,Bird
0.0,pursuit,10.0,26.0,44.0,59.0,0.0,Bird
0.0,pursuit,71.0,19.0,55.0,67.0,0.0,Bird
0.0,pursuit,14.0,99.0,31.0,61.0,0.0,Bird
0.0,pursuit,99.0,34.0,28.0,28.0,1.0,Bird
0.0,pursuit,89.0,45.0,61.0,26.0,0.0,Bird
0.0,pursuit,17.0,47.0,70.0,33.0,0.0,Bird
0.0,pursuit,38.0,30.0,98.0,97.0,0.0,Bird
0.0,pursuit,39.0,80.0,41.0,5.0,0.0,Bird
0.0,pursuit,59.0,35.0,95.0,60.0,0.0,Bird
0.0,pursuit,56.0,88.0,24.0,73.0,0.0,Bird
0.0,pursuit,25.0,77.0,97.0,83.0,0.0,Bird
0.0,pursuit,83.0,72.0,65.0,60.0,0.0,Bird
0.0,pursuit,90.0,82.0,45.0,52.0,0.0,Bird
0.0,pursuit,22.0,18.0,99.0,100.0,0.0,Bird
0.0,pursuit,75.0,49.0,8.0,62.0,0.0,Bird
0.0,pursuit,72.0,69.0,15.0,80.0,0.0,Bird
0.0,pursuit,7.0,49.0,48.0,1.0,0.0,Bird
0.0,pursuit,87.0,38.0,98.0,41.0,0.0,Bird
0.0,pursuit,75.0,47.0,83.0,48.0,0.0,Bird
0.0,pursuit,26.0,36.0,71.0,80.0,0.0,Bird
0.0,pursuit,62.0,96.0,36.0,78.0,0.0,Bird
0.0,pursuit,6.0,88.0,30.0,89.0,0.0,Bird
0.0,pursuit,93.0,31.0,70.0,48.0,0.0,Bird
0.0,pursuit,72.0,68.0,95.0,60.0,0.0,Bird
0.0,pursuit,64.0,23.0,82.0,64.0,1.0,Bird
0.0,pursuit,52.0,84.0,44.0,77.0,0.0,Bird
0.0,pursuit,34.0,19.0,67.0,84.0,0.0,Bird
0.0,pursuit,19.0,100.0,91.0,71.0,0.0,Bird
0.0,pursuit,23.0,58.0,98.0,41.0,0.0,Bird
0.0,pursuit,44.0,16.0,77.0,18.0,0.0,Bird
0.0,pursuit,57.0,79.0,7.0,97.0,0.0,Bird
0.0,pursuit,82.0,12.0,31.0,57.0,0.0,Bird
0.0,pursuit,60.0,58.0,54.0,58.0,1.0,Bird
0.0,pursuit,88.0,98.0,69.0,7.0,0.0,Bird
0.0,pursuit,15.0,82.0,36.0,60.0,0.0,Bird
0.0,pursuit,45.0,28.0,41.0,93.0,0.0,Bird
0.0,pursuit,52.0,59.0,33.0,94.0,0.0,Bird
0.0,pursuit,41.0,70.0,74.0,30.0,0.0,Bird
0.0,pursuit,54.0,42.0,28.0,73.0,1.0,Bird
0.0,pursuit,27.0,4.0,70.0,67.0,0.0,Bird
