Generation,Hunting Strategy,Speed,Stealth,Stamina,Sense,Hunting Outcome,Prey Type
0.0,pursuit,43.0,96.0,83.0,37.0,1.0,Rabbit
0.0,pursuit,40.0,21.0,46.0,78.0,0.0,Rabbit
0.0,pursuit,72.0,98.0,62.0,56.0,1.0,Rabbit
0.0,pursuit,67.0,16.0,65.0,29.0,1.0,Rabbit
0.0,pursuit,1.0,42.0,45.0,36.0,0.0,Rabbit
0.0,pursuit,72.0,90.0,78.0,18.0,0.0,Rabbit
0.0,pursuit,42.0,48.0,72.0,71.0,0.0,Rabbit
0.0,pursuit,73.0,46.0,22.0,24.0,0.0,Rabbit
0.0,pursuit,55.0,29.0,96.0,31.0,0.0,Rabbit
0.0,pursuit,4.0,11.0,24.0,64.0,0.0,Rabbit
0.0,pursuit,77.0,18.0,89.0,26.0,0.0,Rabbit
0.0,pursuit,22.0,41.0,17.0,18.0,1.0,Rabbit
0.0,pursuit,99.0,94.0,54.0,27.0,0.0,Rabbit
0.0,pursuit,40.0,45.0,99.0,2.0,0.0,Rabbit
0.0,pursuit,72.0,66.0,52.0,88.0,0.0,Rabbit
0.0,pursuit,70.0,29.0,7.0,96.0,1.0,Rabbit
0.0,pursuit,60.0,97.0,34.0,42.0,0.0,Rabbit
0.0,pursuit,73.0,20.0,28.0,33.0,0.0,Rabbit
0.0,pursuit,51.0,16.0,46.0,29.0,0.0,Rabbit
0.0,pursuit,90.0,47.0,92.0,62.0,1.0,Rabbit
0.0,pursuit,12.0,15.0,52.0,67.0,1.0,Rabbit
0.0,pursuit,62.0,49.0,14.0,11.0,0.0,Rabbit
0.0,pursuit,4.0,33.0,35.0,26.0,0.0,Rabbit
0.0,pursuit,63.0,11.0,82.0,20.0,0.0,Rabbit
0.0,pursuit,56.0,41.0,19.0,88.0,0.0,Rabbit
0.0,pursuit,59.0,58.0,40.0,91.0,0.0,Rabbit
0.0,pursuit,69.0,21.0,69.0,37.0,0.0,Rabbit
0.0,pursuit,50.0,99.0,89.0,58.0,0.0,Rabbit
0.0,pursuit,73.0,98.0,15.0,2.0,0.0,Rabbit
0.0,pursuit,69.0,64.0,93.0,41.0,0.0,Rabbit
0.0,pursuit,73.0,77.0,34.0,79.0,0.0,Rabbit
0.0,pursuit,95.0,64.0,79.0,59.0,0.0,Rabbit
0.0,pursuit,57.0,91.0,13.0,69.0,0.0,Rabbit
0.0,pursuit,79.0,86.0,94.0,44.0,1.0,Rabbit
0.0,pursuit,17.0,62.0,64.0,80.0,0.0,Rabbit
0.0,pursuit,83.0,18.0,28.0,74.0,0.0,Rabbit
0.0,pursuit,28.0,81.0,41.0,82.0,0.0,Rabbit
0.0,pursuit,50.0,63.0,78.0,61.0,0.0,Rabbit
0.0,pursuit,72.0,47.0,79.0,85.0,1.0,Rabbit
0.0,pursuit,95.0,60.0,32.0,93.0,0.0,Rabbit
0.0,pursuit,80.0,54.0,14.0,91.0,0.0,Rabbit
0.0,pursuit,69.0,46.0,28.0,40.0,1.0,Rabbit
0.0,pursuit,32.0,12.0,7.0,20.0,1.0,Rabbit
0.0,pursuit,31.0,73.0,60.0,21.0,0.0,Rabbit
0.0,pursuit,82.0,4.0,67.0,84.0,0.0,Rabbit
0.0,pursuit,69.0,54.0,30.0,32.0,0.0,Rabbit
0.0,pursuit,88.0,70.0,64.0,33.0,0.0,Rabbit
0.0,pursuit,48.0,11.0,79.0,38.0,1.0,Rabbit
0.0,pursuit,64.0,96.0,31.0,10.0,0.0,Rabbit
0.0,pursuit,6.0,51.0,83.0,97.0,1.0,Rabbit
0.0,pursuit,9.0,44.0,27.0,57.0,0.0,Rabbit
0.0,pursuit,82.0,17.0,34.0,10.0,0.0,Rabbit
0.0,pursuit,43.0,67.0,15.0,40.0,0.0,Rabbit
0.0,pursuit,84.0,30.0,39.0,62.0,1.0,Rabbit
0.0,pursuit,94.0,87.0,85.0,7.0,0.0,Rabbit
0.0,pursuit,6.0,7.0,95.0,35.0,0.0,Rabbit
0.0,pursuit,41.0,91.0,63.0,56.0,0.0,Rabbit
0.0,pursuit,65.0,14.0,56.0,77.0,1.0,Rabbit
0.0,pursuit,35.0,74.0,95.0,17.0,0.0,Rabbit
0.0,pursuit,90.0,4.0,90.0,82.0,0.0,Rabbit
0.0,pursuit,20.0,33.0,60.0,54.0,1.0,Rabbit
0.0,pursuit,20.0,64.0,70.0,54.0,0.0,Rabbit
0.0,pursuit,20.0,22.0,47.0,51.0,1.0,Rabbit
0.0,pursuit,6.0,85.0,14.0,6.0,0.0,Rabbit
0.0,pursuit,10.0,100.0,97.0,20.0,0.0,Rabbit
0.0,pursuit,90.0,25.0,43.0,10.0,0.0,Rabbit
0.0,pursuit,32.0,71.0,79.0,76.0,0.0,Rabbit
0.0,pursuit,2.0,29.0,2.0,58.0,0.0,Rabbit
0.0,pursuit,3.0,41.0,76.0,37.0,0.0,Rabbit
0.0,pursuit,1.0,84.0,8.0,74.0,0.0,Rabbit
0.0,pursuit,34.0,32.0,52.0,31.0,0.0,Rabbit
0.0,pursuit,60.0,41.0,98.0,5.0,0.0,Rabbit
0.0,pursuit,45.0,91.0,21.0,93.0,0.0,Rabbit
0.0,pursuit,90.0,6.0,57.0,84.0,0.0,Rabbit
0.0,pursuit,50.0,10.0,64.0,87.0,0.0,Rabbit
0.0,pursuit,29.0,71.0,64.0,54.0,0.0,Rabbit
0.0,pursuit,55.0,45.0,45.0,83.0,0.0,Rabbit
0.0,pursuit,21.0,10.0,6.0,43.0,1.0,Rabbit
0.0,pursuit,31.0,86.0,70.0,69.0,0.0,Rabbit
0.0,pursuit,11.0,26.0,40.0,60.0,1.0,Rabbit
0.0,pursuit,84.0,67.0,7.0,48.0,1.0,Rabbit
0.0,pursuit,72.0,60.0,45.0,42.0,1.0,Rabbit
0.0,pursuit,7.0,75.0,26.0,3.0,0.0,Rabbit
0.0,pursuit,28.0,62.0,63.0,55.0,0.0,Rabbit
0.0,pursuit,22.0,13.0,80.0,13.0,0.0,Rabbit
0.0,pursuit,85.0,74.0,36.0,81.0,0.0,Rabbit
0.0,pursuit,32.0,75.0,87.0,3.0,0.0,Rabbit
0.0,pursuit,45.0,52.0,65.0,29.0,0.0,Rabbit
0.0,pursuit,62.0,56.0,46.0,95.0,0.0,Rabbit
0.0,pursuit,42.0,27.0,63.0,3.0,0.0,Rabbit
0.0,pursuit,38.0,18.0,59.0,33.0,0.0,Rabbit
0.0,pursuit,9.0,85.0,99.0,45.0,1.0,Rabbit
0.0,pursuit,26.0,75.0,33.0,91.0,0.0,Rabbit
0.0,pursuit,60.0,33.0,78.0,11.0,0.0,Rabbit
0.0,pursuit,76.0,19.0,81.0,47.0,1.0,Rabbit
0.0,pursuit,54.0,62.0,47.0,59.0,0.0,Rabbit
0.0,pursuit,39.0,56.0,22.0,88.0,0.0,Rabbit
0.0,pursuit,11.0,15.0,55.0,64.0,1.0,Rabbit
0.0,pursuit,8.0,16.0,23.0,12.0,0.0,Rabbit
